variable_name,variable_value,variable_label
q45020,1217,"Medicare - UnitedHealthcare of Oregon, Inc. (formerly PacifiCare of Oregon, Inc.) (HMO)-OR"
q45020,1218,Commercial - Aetna Health Inc. (Pennsylvania) (HMO/POS)-PA
q45020,1219,"Commercial - Aetna Health Inc. (Pennsylvania) dba HealthAmerica Pennsylvania, Inc. (HMO)-PA"
q45020,1220,Commercial - Aetna Life Insurance Company (Pennsylvania) (PPO/EPO)-PA
q45020,1221,Commercial - AmeriHealth HMO PA (HMO/POS)-PA
q45020,1222,Commercial - Capital Advantage Assurance Company (PPO)-PA
q45020,1223,Commercial - Capital Advantage Insurance Company (POS)-PA
q45020,1224,Commercial - Capital BlueCross - FEP (PPO)-PA
q45020,1225,Commercial - Cigna Health and Life Insurance Company - Pennsylvania (HMO/POS/PPO)-PA
q45020,1226,Commercial - Compass Rose Health Plan (PPO)-PA
q45020,1227,Commercial - Connecticut General Life Insurance Company - Pennsylvania (HMO/POS/PPO)-PA
q45020,1228,Commercial - First Priority Life Insurance Company Inc. (FPLIC) (PPO)-PA
q45020,1229,Commercial - First Priority Life Insurance Company Inc. (FPLIC) (EPO)-PA
q45020,1230,Commercial - Geisinger Health Plan (HMO/POS)-PA
q45020,1231,Commercial - Geisinger Quality Options (PPO)-PA
q45020,1232,"Commercial - HealthAssurance Pennsylvania, Inc. (POS)-PA"
q45020,1233,Commercial - Highmark Benefits Group Inc. (PPO)-PA
q45020,1234,Commercial - Highmark Benefits Group Inc. (EPO)-PA
q45020,1235,Commercial - Highmark Choice Company (HMO)-PA
q45020,1236,Commercial - Highmark Coverage Advantage (PPO)-PA
q45020,1237,Commercial - Highmark Health Insurance Company (HHIC) (PPO)-PA
q45020,1238,Commercial - Highmark Inc. (PPO)-PA
q45020,1239,Commercial - Highmark Select Resources Inc. (HSR) (PPO)-PA
q45020,1240,"Commercial - HMO of Northeastern Pennsylvania, Inc. d/b/a First Priority Health (HMO)-PA"
q45020,1241,Commercial - Independence Hospital Indemnity Plan (PPO)-PA
q45020,1242,Commercial - Keystone Health Plan Central (HMO)-PA
q45020,1243,"Commercial - Keystone Health Plan East, Inc. (HMO/POS)-PA"
q45020,1244,"Commercial - Martin's Point US Family Health Plan (NH, NY, PA, VT) (HMO)-PA"
q45020,1245,Commercial - QCC Insurance Company (Personal Choice) (PPO)-PA
q45020,1246,"Commercial - QualCare, Inc.(Pennsylvania) (PPO)-PA"
q45020,1247,"Commercial - United Healthcare Services, Inc (Pennsylvania) (PPO)-PA"
q45020,1248,Commercial - UnitedHealthcare Insurance Company-Pennsylvania (PPO)-PA
q45020,1249,"Commercial - UPMC Benefit Management Services, Inc. (PPO)-PA"
q45020,1250,"Commercial - UPMC Benefit Management Services, Inc. (HMO)-PA"
q45020,1251,"Commercial - UPMC Health Coverage, Inc. (HMO)-PA"
q45020,1252,"Commercial - UPMC Health Network, Inc. (PPO)-PA"
q45020,1253,"Commercial - UPMC Health Options, Inc. (PPO)-PA"
q45020,1254,"Commercial - UPMC Health Plan, Inc. (HMO)-PA"
q45020,1255,"Medicaid - Aetna Better Health Inc., a Pennsylvania Corporation (HMO)-PA"
q45020,1256,"Medicaid - Gateway Health Plan, Inc. (HMO)-PA"
q45020,1257,Medicaid - Geisinger Health Plan (HMO)-PA
q45020,1258,Medicaid - Health Partners Plans (HMO)-PA
q45020,1259,"Medicaid - UnitedHealthcare of Pennsylvania, Inc. (HMO)-PA"
q45020,1260,"Medicaid - UPMC For You, Inc. (HMO)-PA"
q45020,1261,Medicaid - Vista Health Plan DBA AmeriHealth Caritas Northeast (HMO)-PA
q45020,1262,Medicaid - Vista Health Plan DBA AmeriHealth Caritas Pennsylvania (HMO)-PA
q45020,1263,Medicaid - Vista Health Plan DBA Keystone First (HMO)-PA
q45020,1264,Medicare - Aetna Health Inc. (Pennsylvania) (HMO)-PA
q45020,1265,"Medicare - Aetna Health Inc. (Pennsylvania) dba HealthAmerica Pennsylvania, Inc. (HMO)-PA"
q45020,1266,Medicare - Aetna Life Insurance Company (Pennsylvania) (PPO)-PA
q45020,1267,Medicare - Care Improvement Plus South Central Insurance Company (HMO/POS)-PA
q45020,1268,"Medicare - Cigna-HealthSpring Pennsylvania, Inc. (HMO)-PA"
q45020,1269,"Medicare - Gateway Health Plan, Inc. (HMO)-PA"
q45020,1270,Medicare - Geisinger Health Plan (HMO)-PA
q45020,1271,Medicare - Geisinger Indemnity Insurance Company (PPO)-PA
q45020,1272,Medicare - Health Partners Plans (HMO)-PA
q45020,1273,"Medicare - HealthAssurance Pennsylvania, Inc. (PPO)-PA"
q45020,1274,Medicare - Highmark Choice Company (HMO)-PA
q45020,1275,Medicare - Highmark Senior Health Company (PPO)-PA
q45020,1276,"Medicare - Humana Benefit Plan of Illinois, Inc. (PPO)-PA"
q45020,1277,Medicare - Humana Insurance Company (PPO)-PA
q45020,1278,"Medicare - Humana Medical Plan of Pennsylvania, Inc. (HMO)-PA"
q45020,1279,Medicare - Keystone Health Plan Central (HMO)-PA
q45020,1280,Medicare - Keystone Health Plan Central (PPO)-PA
q45020,1281,"Medicare - Keystone Health Plan East, Inc. (HMO)-PA"
q45020,1282,Medicare - QCC Insurance Company (Personal Choice) (PPO)-PA
q45020,1283,"Medicare - Sierra Health and Life Insurance Company, Inc. (HMO/POS)-PA"
q45020,1284,"Medicare - Sierra Health and Life Insurance Company, Inc. (PA) (PPO)-PA"
q45020,1285,"Medicare - UnitedHealthcare Insurance Company (DC,DE,MD,PA,VA,WV) (PPO)-PA"
q45020,1286,"Medicare - UnitedHealthcare of New England, Inc. (HMO)-PA"
q45020,1287,"Medicare - UnitedHealthcare of New England, Inc. (PA) (HMO)-PA"
q45020,1288,"Medicare - UPMC For You, Inc. (HMO)-PA"
q45020,1289,"Medicare - UPMC Health Network, Inc. (PPO)-PA"
q45020,1290,"Medicare - UPMC Health Plan, Inc. (HMO)-PA"
q45020,1291,"Medicare - Vista Health Plan, Inc (HMO)-PA"
q45020,1292,"Commercial - Humana Health Plans of Puerto Rico, Inc. (HMO)-PR"
q45020,1293,"Commercial - Humana Health Plans of Puerto Rico, Inc. (PPO)-PR"
q45020,1294,Commercial - Triple-S Salud (PPO)-PR
q45020,1295,Medicaid - First Medical Health Plan Inc. (HMO)-PR
q45020,1296,Medicaid - Molina Healthcare of Puerto Rico (HMO)-PR
q45020,1297,"Medicare - Constellation Health, LLC (HMO)-PR"
q45020,1298,"Medicare - Humana Health Plans of Puerto Rico, Inc. (HMO)-PR"
q45020,1299,"Medicare - Humana Insurance Puerto Rico, Inc. (PPO)-PR"
q45020,1300,"Medicare - MCS Advantage, Inc. (HMO)-PR"
q45020,1301,"Medicare - MMM Healthcare, LLC (HMO/POS/PPO)-PR"
q45020,1302,"Medicare - Sierra Health and Life Insurance Company, Inc. (PR-Puerto Rico) (PPO)-PR"
q45020,1303,Medicare - Triple S Advantage Inc. (HMO/POS)-PR
q45020,1304,Medicare - Triple S Advantage Inc. (PPO)-PR
q45020,1305,Commercial - Aetna Life Insurance Company (Rhode Island) (PPO/EPO)-RI
q45020,1306,Commercial - Blue Cross & Blue Shield of Rhode Island (PPO)-RI
q45020,1307,Commercial - Blue Cross & Blue Shield of Rhode Island (POS)-RI
q45020,1308,Commercial - Brighton Marine US Family Health Plan (POS)-RI
q45020,1309,Commercial - Cigna Health and Life Insurance Company - Rhode Island (PPO)-RI
q45020,1310,Commercial - Compass Rose Health Plan (PPO)-RI
q45020,1311,Commercial - Connecticut General Life Insurance Company - Rhode Island (PPO)-RI
q45020,1312,"Commercial - Tufts Associated Health Maintenance Organization, Inc. (HMO/POS)-RI"
q45020,1313,"Commercial - Tufts Benefit Administrators, Inc. (Rhode Island) (PPO)-RI"
q45020,1314,"Commercial - United Healthcare Services, Inc (Rhode Island) (PPO)-RI"
q45020,1315,Commercial - UnitedHealthcare Insurance Company - Rhode Island (PPO)-RI
q45020,1316,"Commercial - UnitedHealthCare of New England, Inc. (HMO)-RI"
q45020,1317,Medicaid - Neighborhood Health Plan of Rhode Island (HMO)-RI
q45020,1318,"Medicaid - UnitedHealthcare of New England, Inc.dba UnitedHealthcare Community Plan (RI) (HMO)-RI"
q45020,1319,Medicare - Blue Cross & Blue Shield of Rhode Island (POS)-RI
q45020,1320,"Medicare - Sierra Health and Life Insurance Company, Inc.-(CT,MA,ME,NH,RI,VT) (PPO)-RI"
q45020,1321,Medicare - UnitedHealthcare Insurance Company (RI/MA) (PPO)-RI
q45020,1322,"Medicare - UnitedHealthcare Insurance Company - Regional (CT, MA, RI, VT) (PPO)-RI"
q45020,1323,"Medicare - UnitedHealthcare of New England, Inc. (HMO)-RI"
q45020,1324,Commercial - Aetna Health Inc. (Pennsylvania) - North Carolina (HMO/POS)-SC
q45020,1325,"Commercial - Aetna Health Inc. (Pennsylvania) - North Carolina dba Coventry Health Care of the Carolinas, Inc. (HMO/POS)-SC"
q45020,1326,Commercial - Aetna Life Insurance Company (South Carolina) (PPO/EPO)-SC
q45020,1327,Commercial - BlueChoice HealthPlan of South Carolina (HMO/POS)-SC
q45020,1328,Commercial - Cigna Health and Life Insurance Company - South Carolina (PPO)-SC
q45020,1329,"Commercial - Cigna HealthCare of South Carolina, Inc. (HMO/POS)-SC"
q45020,1330,Commercial - Compass Rose Health Plan (PPO)-SC
q45020,1331,Commercial - Connecticut General Life Insurance Company - South Carolina (PPO)-SC
q45020,1332,"Commercial - United Healthcare Services, Inc (South Carolina) (PPO)-SC"
q45020,1333,Commercial - UnitedHealthcare Insurance Company (South Carolina) (PPO)-SC
q45020,1334,"Medicaid - Absolute Total Care, Inc. (HMO)-SC"
q45020,1335,Medicaid - BlueChoice HealthPlan of South Carolina (HMO)-SC
q45020,1336,"Medicaid - Molina Healthcare of South Carolina, LLC (HMO)-SC"
q45020,1337,"Medicaid - Select Health of South Carolina, Inc. (HMO)-SC"
q45020,1338,"Medicaid - WellCare of South Carolina, Inc. (HMO)-SC"
q45020,1339,Medicare - Aetna Life Insurance Company (South Carolina) (PPO)-SC
q45020,1340,"Medicare - AMERICA'S 1ST CHOICE OF SOUTH CAROLINA, INC. (HMO)-SC"
q45020,1341,"Medicare - Cigna HealthCare of South Carolina, Inc. (HMO)-SC"
q45020,1342,Medicare - Harmony Health Plan of Illinois (South Carolina) (HMO)-SC
q45020,1343,"Medicare - Humana Benefit Plan of Illinois, Inc. (PPO)-SC"
q45020,1344,Medicare - Humana Insurance Company (PPO)-SC
q45020,1345,"Medicare - Molina Healthcare of South Carolina, LLC (HMO)-SC"
q45020,1346,"Medicare - Sierra Health and Life Insurance Company, Inc. (AL,MS,SC,TN) (PPO)-SC"
q45020,1347,"Medicare - UnitedHealthcare Insurance Company (AL,FL,GA,KY,MS,NC,SC,TN) (PPO)-SC"
q45020,1348,Medicare - UnitedHealthcare Insurance Company-South Carolina (HMO)-SC
q45020,1349,Commercial - Aetna Life Insurance Company (South Dakota) (PPO/EPO)-SD
q45020,1350,"Commercial - Avera Health Plans, Inc. (HMO)-SD"
q45020,1351,Commercial - Cigna Health and Life Insurance Company - Montana/South Dakota (PPO)-SD
q45020,1352,Commercial - Compass Rose Health Plan (PPO)-SD
q45020,1353,Commercial - Connecticut General Life Insurance Company - Montana/South Dakota (PPO)-SD
q45020,1354,Commercial - DAKOTACARE (HMO)-SD
q45020,1355,Commercial - Medica Insurance Company (MIC) (PPO)-SD
q45020,1356,Commercial - Medica Self-Insured (MSI) (PPO)-SD
q45020,1357,Commercial - Sanford Health Plan (HMO)-SD
q45020,1358,"Commercial - UnitedHealthcare Military & Veterans Services, LLC (POS)-SD"
q45020,1359,"Commercial - Wellmark of South Dakota, Inc. d/b/a Wellmark Blue Cross and Blue Shield of South Dakota (PPO)-SD"
q45020,1360,"Medicare - CHA HMO, Inc (Hawaii/Iowa) (HMO)-SD"
q45020,1361,Medicare - Coventry Health and Life Insurance Company (Iowa) (PPO)-SD
q45020,1362,Medicare - Medica Health Plans (MHP) (HMO)-SD
q45020,1363,Commercial - Aetna Health Inc. (Pennsylvania) - Tennessee (HMO/POS)-TN
q45020,1364,Commercial - Aetna Life Insurance Company (Tennessee) (PPO/EPO)-TN
q45020,1365,"Commercial - BlueCross BlueShield of Tennessee, Inc. (PPO)-TN"
q45020,1366,Commercial - Cigna Health and Life Insurance Company - Tennessee (PPO)-TN
q45020,1367,"Commercial - Cigna HealthCare of Tennessee, Inc. (HMO/POS)-TN"
q45020,1368,Commercial - Compass Rose Health Plan (PPO)-TN
q45020,1369,Commercial - Connecticut General Life Insurance Company - Tennessee (PPO)-TN
q45020,1370,Commercial - Humana Health Plan Inc. (Tennessee) (HMO/POS)-TN
q45020,1371,"Commercial - United Healthcare Services, Inc (Tennessee) (PPO)-TN"
q45020,1372,Commercial - UnitedHealthcare Insurance Company (Tennessee) (PPO)-TN
q45020,1373,"Commercial - UnitedHealthcare Plan of the River Valley, Inc. (HMO/POS)-TN"
q45020,1374,"Commercial - UnitedHealthcare Services Company of the River Valley, Inc. (HMO/POS)-TN"
q45020,1375,"Medicaid - AMERIGROUP Tennessee, Inc (HMO)-TN"
q45020,1376,"Medicaid - UnitedHealthcare Plan of the River Valley, Inc., Medicaid Managed Care Operations (HMO)-TN"
q45020,1377,"Medicaid - Volunteer State Health Plan, Inc. dba BlueCare Tennessee (HMO)-TN"
q45020,1378,Medicare - Aetna Health Inc. (Pennsylvania) - Tennessee (HMO)-TN
q45020,1379,Medicare - Aetna Life Insurance Company (Tennessee) (PPO)-TN
q45020,1380,"Medicare - AMERIGROUP Tennessee, Inc (HMO)-TN"
q45020,1381,"Medicare - BlueCross BlueShield of Tennessee, Inc. (HMO)-TN"
q45020,1382,"Medicare - BlueCross BlueShield of Tennessee, Inc. (PPO)-TN"
q45020,1383,"Medicare - Cariten Health Plan, Inc. (HMO)-TN"
q45020,1384,Medicare - Harmony Health Plan of Illinois (Tennessee) (HMO)-TN
q45020,1385,"Medicare - Harmony Health Plan of Illinois, Inc. (HMO/POS)-TN"
q45020,1386,Medicare - HealthSpring of Tennessee (HMO)-TN
q45020,1387,Medicare - Humana Insurance Company (PPO)-TN
q45020,1388,Medicare - Humana Insurance Company (Tennessee) (PPO)-TN
q45020,1389,"Medicare - Sierra Health and Life Insurance Company, Inc. (AL,MS,SC,TN) (PPO)-TN"
q45020,1390,"Medicare - UnitedHealthcare Insurance Company (AL,FL,GA,KY,MS,NC,SC,TN) (PPO)-TN"
q45020,1391,"Medicare - UnitedHealthcare of Wisconsin, Inc.(South)-KY/NC/TN/VA H5253 (HMO/POS)-TN"
q45020,1392,"Medicare - UnitedHealthcare Plan of the River Valley, Inc., Medicaid Managed Care Operations (HMO)-TN"
q45020,1393,Commercial - Aetna Health Inc. (Texas) (HMO/POS)-TX
q45020,1394,Commercial - Aetna Life Insurance Company (Texas) (PPO/EPO)-TX
q45020,1395,"Commercial - Allegian Health Plans, INC (HMO)-TX"
q45020,1396,"Commercial - Blue Cross and Blue Shield of Texas, a Division of Health Care Service Corporation (PPO)-TX"
q45020,1397,"Commercial - Blue Cross and Blue Shield of Texas, a Division of Health Care Service Corporation (HMO)-TX"
q45020,1398,"Commercial - Blue Cross and Blue Shield of Texas, a Division of Health Care Service Corporation (FEP) (PPO)-TX"
q45020,1399,Commercial - CHRISTUS Health Plan (HMO)-TX
q45020,1400,Commercial - Cigna Health and Life Insurance Company - Texas (PPO)-TX
q45020,1401,"Commercial - Cigna HealthCare of Texas, Inc. (HMO/POS)-TX"
q45020,1402,"Commercial - Community First Health Plans, Inc. (HMO/POS)-TX"
q45020,1403,Commercial - Compass Rose Health Plan (PPO)-TX
q45020,1404,Commercial - Connecticut General Life Insurance Company - Texas (PPO)-TX
q45020,1405,"Commercial - Humana Health Plan of Texas, Inc. (HMO/POS)-TX"
q45020,1406,Commercial - Humana Insurance Company (Texas) (PPO)-TX
q45020,1407,Commercial - Insurance Company of Scott and White (PPO)-TX
q45020,1408,Commercial - Oscar Insurance Company of Texas (PPO)-TX
q45020,1409,Commercial - Scott and White Health Plan (PPO)-TX
q45020,1410,Commercial - Scott and White Health Plan (HMO/POS)-TX
q45020,1411,"Commercial - SHA, LLC dba FIRSTCARE (HMO)-TX"
q45020,1412,Commercial - TML MultiState Intergovernmental Employee Benefits Pool (TML MultiState IEBP) (PPO)-TX
q45020,1413,"Commercial - United Healthcare Services, Inc (Texas) (PPO)-TX"
q45020,1414,"Commercial - UnitedHealthcare Benefits of Texas, Inc. (HMO)-TX"
q45020,1415,Commercial - UnitedHealthcare Insurance Company (Texas) (PPO)-TX
q45020,1416,"Commercial - UnitedHealthcare Military & Veterans Services, LLC (POS)-TX"
q45020,1417,Medicaid - Aetna Better Health of Texas (HMO)-TX
q45020,1418,Medicaid - Amerigroup Insurance Company (HMO)-TX
q45020,1419,"Medicaid - AMERIGROUP Texas, Inc. (HMO)-TX"
q45020,1420,Medicaid - CHRISTUS Health Plan (HMO)-TX
q45020,1421,"Medicaid - Community First Health Plans, Inc. (HMO)-TX"
q45020,1422,"Medicaid - Community Health Choice, Inc. (HMO)-TX"
q45020,1423,Medicaid - Cook Children's Health Plan (HMO)-TX
q45020,1424,Medicaid - Driscoll Children's Health Plan (HMO)-TX
q45020,1425,Medicaid - HealthSpring Life and Health (HMO)-TX
q45020,1426,"Medicaid - Molina Healthcare of Texas, Inc. (HMO)-TX"
q45020,1427,Medicaid - Parkland Community Health Plan (HMO)-TX
q45020,1428,Medicaid - Parkland Community Oriented Primary Care (HMO)-TX
q45020,1429,Medicaid - Scott and White Health Plan (HMO)-TX
q45020,1430,Medicaid - Sendero Health Plans (HMO)-TX
q45020,1431,"Medicaid - SHA, LLC dba FIRSTCARE (HMO)-TX"
q45020,1432,Medicaid - Superior HealthPlan Network (HMO)-TX
q45020,1433,"Medicaid - Superior HealthPlan, Inc (HMO)-TX"
q45020,1434,Medicaid - Texas Children's Health Plan (HMO)-TX
q45020,1435,Medicaid - United Healthcare - Texas (HMO)-TX
q45020,1436,Medicare - Aetna Health Inc. (Texas) (HMO)-TX
q45020,1437,Medicare - Aetna Life Insurance Company (Texas) (PPO)-TX
q45020,1438,"Medicare - AMERIGROUP Texas, Inc. (HMO)-TX"
q45020,1439,Medicare - Blue Cross and Blue Shield of Illinois/Blue Cross Blue Shield of New Mexico (PPO)-TX
q45020,1440,Medicare - Blue Cross and Blue Shield of Illinois/Blue Cross Blue Shield of New Mexico (HMO)-TX
q45020,1441,"Medicare - Bravo Health Texas, Inc. (HMO)-TX"
q45020,1442,Medicare - Care Improvement Plus of Texas Insurance Company (PPO)-TX
q45020,1443,"Medicare - Care N' Care Insurance Company, Inc. (PPO)-TX"
q45020,1444,"Medicare - Care N' Care Insurance Company, Inc. (HMO)-TX"
q45020,1445,Medicare - HCSC Insurance Service Corporation (PPO)-TX
q45020,1446,Medicare - HealthSpring Life and Health (PPO)-TX
q45020,1447,Medicare - HealthSpring Life and Health (HMO)-TX
q45020,1448,"Medicare - Humana Health Plan, Inc. (Texas) (HMO)-TX"
q45020,1449,Medicare - Humana Insurance Company (PPO)-TX
q45020,1450,Medicare - Humana Insurance Company (Texas) (PPO)-TX
q45020,1451,Medicare - Insurance Company of Scott and White (HMO)-TX
q45020,1452,"Medicare - KS Plan Administrators, LLC (HMO)-TX"
q45020,1453,"Medicare - Molina Healthcare of Texas, Inc. (HMO)-TX"
q45020,1454,Medicare - Physicians Health Choice of Texas LLC (HMO)-TX
q45020,1455,"Medicare - Prominence HealthFirst of Texas, Inc. (HMO)-TX"
q45020,1456,Medicare - Scott and White Health Plan (HMO)-TX
q45020,1457,"Medicare - SelectCare Health Plans, Inc. (HMO)-TX"
q45020,1458,"Medicare - SelectCare of Texas, LLC (HMO)-TX"
q45020,1459,"Medicare - Sierra Health and Life Insurance Company, Inc. (HMO/POS)-TX"
q45020,1460,"Medicare - Sierra Health and Life Insurance Company, Inc. (AR,LA,NM,OK,TX) (PPO)-TX"
q45020,1461,"Medicare - Superior HealthPlan, Inc (HMO)-TX"
q45020,1462,"Medicare - Texas HealthSpring, LLC (HMO)-TX"
q45020,1463,"Medicare - Today's Options of Texas, Inc. (HMO)-TX"
q45020,1464,"Medicare - UnitedHealthcare Benefits of Texas, Inc.(Medicare) (HMO)-TX"
q45020,1465,"Medicare - UnitedHealthcare Community Plan of Texas, LLC (HMO)-TX"
q45020,1466,"Medicare - UnitedHealthcare Insurance Company (AR,LA,OK,TX) (PPO)-TX"
q45020,1467,"Medicare - WellCare of Texas, Inc. (HMO)-TX"
q45020,1468,Commercial - Aetna Health of Utah Inc. dba Altius Health Plans Inc. (HMO/POS)-UT
q45020,1469,"Commercial - Aetna Health of Utah, Inc. (HMO/POS)-UT"
q45020,1470,Commercial - Aetna Life Insurance Company (Utah) (PPO/EPO)-UT
q45020,1471,Commercial - Cigna Health and Life Insurance Company - Utah (PPO/EPO)-UT
q45020,1472,Commercial - Compass Rose Health Plan (PPO)-UT
q45020,1473,Commercial - HSA Health Insurance Company (PPO)-UT
q45020,1474,Commercial - Humana Insurance Company (Utah) (PPO)-UT
q45020,1475,Commercial - Regence BlueCross BlueShield of Utah (PPO)-UT
q45020,1476,Commercial - SelectHealth Inc. (HMO/POS)-UT
q45020,1477,"Commercial - United Healthcare Services, Inc (Utah) (PPO)-UT"
q45020,1478,Commercial - UnitedHealthcare Insurance Company (Utah) (PPO)-UT
q45020,1479,"Commercial - UnitedHealthcare Military & Veterans Services, LLC (POS)-UT"
q45020,1480,"Commercial - UnitedHealthCare of Utah, Inc. (HMO/POS)-UT"
q45020,1481,Commercial - University of Utah Health Insurance Plans (POS)-UT
q45020,1482,"Medicaid - Health Choice Utah, Inc. (HMO)-UT"
q45020,1483,Medicaid - Molina Healthcare of Utah Inc. (HMO)-UT
q45020,1484,Medicaid - SelectHealth Inc. (HMO)-UT
q45020,1485,Medicaid - University of Utah Health Plans Healthy U (HMO)-UT
q45020,1486,Medicare - Aetna Health of Utah Inc. dba Altius Health Plans Inc. (HMO/POS)-UT
q45020,1487,Medicare - Aetna Life Insurance Company (Utah) (PPO)-UT
q45020,1488,Medicare - Humana Insurance Company (Utah) (PPO)-UT
q45020,1489,"Medicare - Humana Medical Plan Of Utah, Inc. (HMO)-UT"
q45020,1490,Medicare - Molina Healthcare of Utah Inc. (HMO)-UT
q45020,1491,Medicare - Regence BlueCross BlueShield of Utah (PPO)-UT
q45020,1492,Medicare - SelectHealth Inc. (POS)-UT
q45020,1493,"Medicare - Sierra Health and Life Insurance Company, Inc. (CO,MT,ND,SD,UT,WY) (PPO)-UT"
q45020,1494,"Medicare - UnitedHealthcare Insurance Company(CO,UT) (PPO)-UT"
q45020,1495,"Medicare - UnitedHealthcare of Utah, Inc. (HMO)-UT"
q45020,1496,Commercial - Aetna Health Inc. (Pennsylvania) - Maryland (HMO/POS)-VA
q45020,1497,Commercial - Aetna Life Insurance Company (Virginia) (PPO/EPO)-VA
q45020,1498,"Commercial - Anthem Health Plans of Virginia, Inc. dba Anthem Blue Cross Blue Shield of Virginia (PPO)-VA"
q45020,1499,Commercial - CareFirst BlueChoice (HMO/POS)-VA
q45020,1500,"Commercial - CareFirst of Maryland, Inc. (PPO/EPO)-VA"
q45020,1501,Commercial - Cigna Health and Life Insurance Company - Virginia/District of Columbia (HMO/POS/PPO)-VA
q45020,1502,Commercial - Connecticut General Life Insurance Company - Virginia/District of Columbia (HMO/POS/PPO)-VA
q45020,1503,"Commercial - Coventry Health Care of Virginia, Inc. (HMO/POS)-VA"
q45020,1504,"Commercial - Group Hospitalization and Medical Services, Inc. (GHMSI) (HMO/POS)-VA"
q45020,1505,"Commercial - Group Hospitalization and Medical Services, Inc. (GHMSI) (PPO/EPO)-VA"
q45020,1506,"Commercial - HealthKeepers, Inc. (HMO/POS)-VA"
q45020,1507,Commercial - Humana Insurance Company (Virginia) (PPO)-VA
q45020,1508,Commercial - Innovation Health Insurance Company (PPO)-VA
q45020,1509,"Commercial - Kaiser Foundation Health Plan of the Mid-Atlantic States, Inc. (HMO)-VA"
q45020,1510,"Commercial - MD - Individual Practice Association, Inc. (HMO/POS)-VA"
q45020,1511,Commercial - Optima Health Plan (HMO/POS)-VA
q45020,1512,"Commercial - Optimum Choice, Inc. (HMO/POS)-VA"
q45020,1513,"Commercial - United Healthcare Services, Inc (Virginia) (PPO)-VA"
q45020,1514,Commercial - UnitedHealthcare Insurance Company (Virginia) (PPO)-VA
q45020,1515,"Commercial - UnitedHealthcare of the Mid-Atlantic, Inc. (HMO/POS)-VA"
q45020,1516,Medicaid - Aetna Better Health of Virginia (HMO)-VA
q45020,1517,"Medicaid - HealthKeepers, Inc. (Medicaid) (HMO)-VA"
q45020,1518,"Medicaid - INTotal Health, LLC (HMO)-VA"
q45020,1519,"Medicaid - Kaiser Foundation Health Plan of the Mid-Atlantic States, Inc. (Virginia Medicaid) (HMO)-VA"
q45020,1520,Medicaid - Optima Health Plan (HMO)-VA
q45020,1521,"Medicaid - Virginia Premier Health Plan, Inc. (HMO)-VA"
q45020,1522,Medicare - Aetna Health Inc. (Pennsylvania) - Maryland (HMO)-VA
q45020,1523,Medicare - Aetna Life Insurance Company (Virginia) (PPO)-VA
q45020,1524,Medicare - Care Improvement Plus South Central Insurance Company (HMO/POS)-VA
q45020,1525,"Medicare - HealthKeepers, Inc. (Medicaid) (HMO)-VA"
q45020,1526,"Medicare - Humana Health Plan, Inc. (Virginia) (HMO)-VA"
q45020,1527,Medicare - Humana Insurance Company (PPO)-VA
q45020,1528,"Medicare - Kaiser Foundation Health Plan of the Mid-Atlantic States, Inc. (HMO)-VA"
q45020,1529,Medicare - Optima Health Plan (HMO)-VA
q45020,1530,"Medicare - Piedmont Community HealthCare, Inc. (PPO)-VA"
q45020,1531,"Medicare - Sierra Health and Life Insurance Company, Inc. (HMO/POS)-VA"
q45020,1532,"Medicare - Sierra Health and Life Insurance Company, Inc.-(DC,DE,MD,VA,WV) (PPO)-VA"
q45020,1533,"Medicare - UnitedHealthcare Insurance Company (DC,DE,MD,PA,VA,WV) (PPO)-VA"
q45020,1534,"Medicare - UnitedHealthcare of Wisconsin, Inc.(South)-KY/NC/TN/VA H5253 (HMO/POS)-VA"
q45020,1535,"Medicare - Virginia Premier Health Plan, Inc. (HMO)-VA"
q45020,1536,Commercial - Aetna Life Insurance Company (NH/VT) (PPO/EPO)-VT
q45020,1537,Commercial - Blue Cross and Blue Shield of Vermont (PPO)-VT
q45020,1538,Commercial - Blue Cross and Blue Shield of Vermont (HMO/POS)-VT
q45020,1539,Commercial - Cigna Health and Life Insurance Company - Vermont (PPO)-VT
q45020,1540,Commercial - Compass Rose Health Plan (PPO)-VT
q45020,1541,Commercial - Connecticut General Life Insurance Company - Vermont (PPO)-VT
q45020,1542,"Commercial - Martin's Point US Family Health Plan (NH, NY, PA, VT) (HMO)-VT"
q45020,1543,Commercial - The Vermont Health Plan (HMO/POS)-VT
q45020,1544,"Medicare - MVP Health Plan, Inc. (HMO/POS)-VT"
q45020,1545,"Medicare - MVP Health Plan, Inc. (PPO)-VT"
q45020,1546,"Medicare - Sierra Health and Life Insurance Company, Inc.-(CT,MA,ME,NH,RI,VT) (PPO)-VT"
q45020,1547,"Medicare - UnitedHealthcare Insurance Company - Regional (CT, MA, RI, VT) (PPO)-VT"
q45020,1548,Commercial - Aetna Life Insurance Company (Washington) (PPO/EPO)-WA
q45020,1549,Commercial - Asuris Northwest Health (PPO)-WA
q45020,1550,Commercial - Cigna Health and Life Insurance Company - Washington (PPO)-WA
q45020,1551,Commercial - Compass Rose Health Plan (PPO)-WA
q45020,1552,Commercial - Connecticut General Life Insurance Company - Washington (PPO)-WA
q45020,1553,"Commercial - Kaiser Foundation Health Plan of the Northwest, Inc. (HMO)-WA"
